"ID","date","NFECredit"
"2512","KR",1988-01-01,97.9
"2513","MX",1988-01-01,25.5
"2514","NL",1988-01-01,143.1
"2515","NO",1988-01-01,170.3
"2516","NZ",1988-01-01,103.5
"2517","PT",1988-01-01,89.6
"2518","SE",1988-01-01,128.8
"2519","TR",1988-01-01,18.4
"2520","US",1988-01-01,122
"2521","AT",1988-04-01,91.6
"2522","AU",1988-04-01,117.2
"2523","BE",1988-04-01,83.8
"2524","CA",1988-04-01,120.9
"2525","CH",1988-04-01,178
"2526","CL",1988-04-01,53.4
"2527","CN",1988-04-01,76.4
"2528","DE",1988-04-01,102.7
"2529","DK",1988-04-01,150
"2530","ES",1988-04-01,68.5
"2531","FI",1988-04-01,107.9
"2532","FR",1988-04-01,116
"2533","GB",1988-04-01,94.8
"2534","GR",1988-04-01,42.6
"2535","HU",1988-04-01,65.7
"2536","ID",1988-04-01,36.7
"2537","IE",1988-04-01,78
"2538","IN",1988-04-01,28.7
"2539","IT",1988-04-01,58.6
"2540","JP",1988-04-01,186.8
"2541","KR",1988-04-01,99.7
"2542","MX",1988-04-01,21.3
"2543","NL",1988-04-01,146.6
"2544","NO",1988-04-01,173.7
"2545","NZ",1988-04-01,98.6
"2546","PT",1988-04-01,87.2
"2547","SE",1988-04-01,131.9
"2548","TR",1988-04-01,16.7
"2549","US",1988-04-01,123
"2550","AT",1988-07-01,92.1
"2551","AU",1988-07-01,117.9
"2552","BE",1988-07-01,84.7
"2553","CA",1988-07-01,122.9
"2554","CH",1988-07-01,180.1
"2555","CL",1988-07-01,53.6
"2556","CN",1988-07-01,75.2
"2557","DE",1988-07-01,102.4
"2558","DK",1988-07-01,149.3
"2559","ES",1988-07-01,69
"2560","FI",1988-07-01,107.9
"2561","FR",1988-07-01,117.5
"2562","GB",1988-07-01,97.5
"2563","GR",1988-07-01,41.2
"2564","HU",1988-07-01,65.3
"2565","ID",1988-07-01,37.8
"2566","IE",1988-07-01,76.9
"2567","IN",1988-07-01,28.4
"2568","IT",1988-07-01,57.6
"2569","JP",1988-07-01,189.6
"2570","KR",1988-07-01,98.2
"2571","MX",1988-07-01,19.1
"2572","NL",1988-07-01,146.9
"2573","NO",1988-07-01,174.7
"2574","NZ",1988-07-01,93.4
"2575","PT",1988-07-01,86.4
"2576","SE",1988-07-01,134.7
"2577","TR",1988-07-01,16.5
"2578","US",1988-07-01,123.3
"2579","AT",1988-10-01,94.4
"2580","AU",1988-10-01,117.2
"2581","BE",1988-10-01,85.6
"2582","CA",1988-10-01,124.3
"2583","CH",1988-10-01,182.1
"2584","CL",1988-10-01,54.3
"2585","CN",1988-10-01,74
"2586","DE",1988-10-01,103.1
"2587","DK",1988-10-01,151.4
"2588","ES",1988-10-01,72.2
"2589","FI",1988-10-01,114.2
"2590","FR",1988-10-01,119.7
"2591","GB",1988-10-01,98.5
"2592","GR",1988-10-01,41.4
"2593","HU",1988-10-01,64.9
"2594","ID",1988-10-01,39.3
"2595","IE",1988-10-01,74.9
"2596","IN",1988-10-01,30
"2597","IT",1988-10-01,61.6
"2598","JP",1988-10-01,193.3
"2599","KR",1988-10-01,96.7
"2600","MX",1988-10-01,20.1
"2601","NL",1988-10-01,151.9
"2602","NO",1988-10-01,175.4
"2603","NZ",1988-10-01,97.1
"2604","PT",1988-10-01,86.2
"2605","SE",1988-10-01,137.2
"2606","TR",1988-10-01,17.5
"2607","US",1988-10-01,124
"2608","AT",1989-01-01,91.9
"2609","AU",1989-01-01,118.5
"2610","BE",1989-01-01,85.7
"2611","CA",1989-01-01,125.6
"2612","CH",1989-01-01,186.9
"2613","CL",1989-01-01,56.3
"2614","CN",1989-01-01,71.7
"2615","DE",1989-01-01,102.1
"2616","DK",1989-01-01,148.7
"2617","ES",1989-01-01,71.7
"2618","FI",1989-01-01,114.9
"2619","FR",1989-01-01,119.2
"2620","GB",1989-01-01,101.8
"2621","GR",1989-01-01,41.1
"2622","HU",1989-01-01,66.2
"2623","ID",1989-01-01,39.2
"2624","IE",1989-01-01,71.3
"2625","IN",1989-01-01,30
"2626","IT",1989-01-01,60.7
"2627","JP",1989-01-01,194.6
"2628","KR",1989-01-01,99.8
"2629","MX",1989-01-01,19.2
"2630","NL",1989-01-01,154.5
"2631","NO",1989-01-01,177.9
"2632","NZ",1989-01-01,95.5
"2633","PT",1989-01-01,82.1
"2634","SE",1989-01-01,140.5
"2635","TR",1989-01-01,16.7
"2636","US",1989-01-01,123.5
"2637","AT",1989-04-01,93.7
"2638","AU",1989-04-01,121.6
"2639","BE",1989-04-01,88.5
"2640","CA",1989-04-01,127.4
"2641","CH",1989-04-01,191.3
"2642","CL",1989-04-01,54.7
"2643","CN",1989-04-01,70.9
"2644","DE",1989-04-01,102.4
"2645","DK",1989-04-01,149.7
"2646","ES",1989-04-01,74.4
"2647","FI",1989-04-01,115.9
"2648","FR",1989-04-01,121.2
"2649","GB",1989-04-01,104.4
"2650","GR",1989-04-01,41.3
"2651","HU",1989-04-01,66
"2652","ID",1989-04-01,40.6
"2653","IE",1989-04-01,71.4
"2654","IN",1989-04-01,30
"2655","IT",1989-04-01,62.4
"2656","JP",1989-04-01,196
"2657","KR",1989-04-01,105.4
"2658","MX",1989-04-01,20.6
"2659","NL",1989-04-01,156.8
"2660","NO",1989-04-01,178.9
"2661","NZ",1989-04-01,91.6
"2662","PT",1989-04-01,81.2
"2663","SE",1989-04-01,143.5
"2664","TR",1989-04-01,15.6
"2665","US",1989-04-01,124.1
"2666","AT",1989-07-01,95.6
"2667","AU",1989-07-01,119.6
"2668","BE",1989-07-01,89
"2669","CA",1989-07-01,129.4
"2670","CH",1989-07-01,191.5
"2671","CL",1989-07-01,58.4
"2672","CN",1989-07-01,71.6
"2673","DE",1989-07-01,102.4
"2674","DK",1989-07-01,148.1
"2675","ES",1989-07-01,73.8
"2676","FI",1989-07-01,116.9
"2677","FR",1989-07-01,121.4
"2678","GB",1989-07-01,106.7
"2679","GR",1989-07-01,40.4
"2680","HU",1989-07-01,66.8
"2681","ID",1989-07-01,42.5
"2682","IE",1989-07-01,71.3
"2683","IN",1989-07-01,29.5
"2684","IT",1989-07-01,60.8
"2685","JP",1989-07-01,200.7
"2686","KR",1989-07-01,108.6
"2687","MX",1989-07-01,21.8
"2688","NL",1989-07-01,155.4
"2689","NO",1989-07-01,177.4
"2690","NZ",1989-07-01,92.8
"2691","PT",1989-07-01,80.6
"2692","SE",1989-07-01,146.3
"2693","TR",1989-07-01,14.8
"2694","US",1989-07-01,123.8
"2695","AT",1989-10-01,97.6
"2696","AU",1989-10-01,119.1
"2697","BE",1989-10-01,91.5
"2698","CA",1989-10-01,131.9
"2699","CH",1989-10-01,193
"2700","CL",1989-10-01,62.4
"2701","CN",1989-10-01,77.4
"2702","DE",1989-10-01,103.6
"2703","DK",1989-10-01,151.2
"2704","ES",1989-10-01,75.2
"2705","FI",1989-10-01,115.4
"2706","FR",1989-10-01,123.3
"2707","GB",1989-10-01,107.6
"2708","GR",1989-10-01,42.4
"2709","HU",1989-10-01,61.4
"2710","ID",1989-10-01,43.9
"2711","IE",1989-10-01,70.4
"2712","IN",1989-10-01,30.3
"2713","IT",1989-10-01,65.3
"2714","JP",1989-10-01,204.7
"2715","KR",1989-10-01,109.7
"2716","MX",1989-10-01,25.3
"2717","NL",1989-10-01,155.5
"2718","NO",1989-10-01,175.1
"2719","NZ",1989-10-01,95.1
"2720","PT",1989-10-01,82
"2721","SE",1989-10-01,148.9
"2722","TR",1989-10-01,15.6
"2723","US",1989-10-01,124.3
"2724","AT",1990-01-01,96.9
"2725","AU",1990-01-01,120.9
"2726","BE",1990-01-01,89.8
"2727","CA",1990-01-01,134.1
"2728","CH",1990-01-01,193.6
"2729","CL",1990-01-01,62.6
"2730","CN",1990-01-01,78.4
"2731","DE",1990-01-01,103.5
"2732","DK",1990-01-01,149.2
"2733","ES",1990-01-01,75
"2734","FI",1990-01-01,117.4
"2735","FR",1990-01-01,124.4
"2736","GB",1990-01-01,113.4
"2737","GR",1990-01-01,42.6
"2738","HU",1990-01-01,59.6
"2739","ID",1990-01-01,45.6
"2740","IE",1990-01-01,70.2
"2741","IN",1990-01-01,30.8
"2742","IT",1990-01-01,63
"2743","JP",1990-01-01,209.6
"2744","KR",1990-01-01,109.9
"2745","MX",1990-01-01,22.3
"2746","NL",1990-01-01,157.8
"2747","NO",1990-01-01,176.6
"2748","NZ",1990-01-01,95.8
"2749","PT",1990-01-01,80.6
"2750","SE",1990-01-01,150.7
"2751","TR",1990-01-01,15.1
"2752","US",1990-01-01,124.5
"2753","AT",1990-04-01,98.9
"2754","AU",1990-04-01,120.8
"2755","BE",1990-04-01,91.6
"2756","CA",1990-04-01,135.6
"2757","CH",1990-04-01,195
"2758","CL",1990-04-01,60.2
"2759","CN",1990-04-01,80.7
"2760","DE",1990-04-01,102
"2761","DK",1990-04-01,148.1
"2762","ES",1990-04-01,76.1
"2763","FI",1990-04-01,122.2
"2764","FR",1990-04-01,125.3
"2765","GB",1990-04-01,114.9
"2766","GR",1990-04-01,42.3
"2767","HU",1990-04-01,58.9
"2768","ID",1990-04-01,50.6
"2769","IE",1990-04-01,70.9
"2770","IN",1990-04-01,30.2
"2771","IT",1990-04-01,63.8
"2772","JP",1990-04-01,207.8
"2773","KR",1990-04-01,111.7
"2774","MX",1990-04-01,24.3
"2775","NL",1990-04-01,160.4
"2776","NO",1990-04-01,177.7
"2777","NZ",1990-04-01,95.5
"2778","PT",1990-04-01,81.7
"2779","SE",1990-04-01,152.5
"2780","TR",1990-04-01,15.3
"2781","US",1990-04-01,124.5
"2782","AT",1990-07-01,99.5
"2783","AU",1990-07-01,120
"2784","BE",1990-07-01,92
"2785","CA",1990-07-01,136.9
"2786","CH",1990-07-01,194.3
"2787","CL",1990-07-01,58.8
"2788","CN",1990-07-01,84.1
"2789","DE",1990-07-01,101.6
"2790","DK",1990-07-01,146.3
"2791","ES",1990-07-01,76.3
"2792","FI",1990-07-01,126.7
"2793","FR",1990-07-01,125.9
"2794","GB",1990-07-01,114.7
"2795","GR",1990-07-01,40.8
"2796","HU",1990-07-01,59.1
"2797","ID",1990-07-01,53.4
"2798","IE",1990-07-01,75
"2799","IN",1990-07-01,29.3
"2800","IT",1990-07-01,62
"2801","JP",1990-07-01,209.4
"2802","KR",1990-07-01,112
"2803","MX",1990-07-01,24.3
"2804","NL",1990-07-01,161.8
"2805","NO",1990-07-01,174.4
"2806","NZ",1990-07-01,97.4
"2807","PT",1990-07-01,78
"2808","SE",1990-07-01,154.3
"2809","TR",1990-07-01,15.5
"2810","US",1990-07-01,124.2
"2811","AT",1990-10-01,101.2
"2812","AU",1990-10-01,120.9
"2813","BE",1990-10-01,92.7
"2814","CA",1990-10-01,137.7
"2815","CH",1990-10-01,193.3
"2816","CL",1990-10-01,63.7
"2817","CN",1990-10-01,87.1
"2818","DE",1990-10-01,102.1
"2819","DK",1990-10-01,148.7
"2820","ES",1990-10-01,75.8
"2821","FI",1990-10-01,128.8
"2822","FR",1990-10-01,128.8
"2823","GB",1990-10-01,115.8
"2824","GR",1990-10-01,39.8
"2825","HU",1990-10-01,59.5
"2826","ID",1990-10-01,55.8
"2827","IE",1990-10-01,76.2
"2828","IL",1990-10-01,79.3
"2829","IN",1990-10-01,29.7
"2830","IT",1990-10-01,68.2
"2831","JP",1990-10-01,211.2
"2832","KR",1990-10-01,117.5
"2833","MX",1990-10-01,26.4
"2834","NL",1990-10-01,162.8
"2835","NO",1990-10-01,171
"2836","NZ",1990-10-01,98.8
"2837","PT",1990-10-01,76.8
"2838","SE",1990-10-01,156.1
"2839","TR",1990-10-01,16.5
"2840","US",1990-10-01,124.1
"2841","AT",1991-01-01,100.2
"2842","AU",1991-01-01,122.5
"2843","BE",1991-01-01,94
"2844","CA",1991-01-01,139.7
"2845","CH",1991-01-01,192.9
"2846","CL",1991-01-01,60.7
"2847","CN",1991-01-01,86
"2848","DE",1991-01-01,100.9
"2849","DK",1991-01-01,147.4
"2850","ES",1991-01-01,76.5
"2851","FI",1991-01-01,130.7
"2852","FR",1991-01-01,129.5
"2853","GB",1991-01-01,117
"2854","GR",1991-01-01,39.3
"2855","HU",1991-01-01,57.4
"2856","ID",1991-01-01,55
"2857","IE",1991-01-01,78.8
"2858","IL",1991-01-01,81.1
"2859","IN",1991-01-01,29.7
"2860","IT",1991-01-01,65
"2861","JP",1991-01-01,209.1
"2862","KR",1991-01-01,121.5
"2863","MX",1991-01-01,26.5
"2864","NL",1991-01-01,165
"2865","NO",1991-01-01,169
"2866","NZ",1991-01-01,101.7
"2867","PT",1991-01-01,78.5
"2868","SE",1991-01-01,153
"2869","TR",1991-01-01,16.2
"2870","US",1991-01-01,123.4
"2871","AT",1991-04-01,102
"2872","AU",1991-04-01,121.6
"2873","BE",1991-04-01,95.3
"2874","CA",1991-04-01,142.4
"2875","CH",1991-04-01,193.9
"2876","CL",1991-04-01,58.3
"2877","CN",1991-04-01,85.6
"2878","DE",1991-04-01,101.1
"2879","DK",1991-04-01,148.7
"2880","ES",1991-04-01,77.4
"2881","FI",1991-04-01,133.5
"2882","FR",1991-04-01,129.9
"2883","GB",1991-04-01,119.3
"2884","GR",1991-04-01,38.7
"2885","HU",1991-04-01,55.1
"2886","ID",1991-04-01,54.9
"2887","IE",1991-04-01,80.9
"2888","IL",1991-04-01,79.8
"2889","IN",1991-04-01,28.8
"2890","IT",1991-04-01,67.3
"2891","JP",1991-04-01,208
"2892","KR",1991-04-01,121.6
"2893","MX",1991-04-01,28.2
"2894","NL",1991-04-01,163.6
"2895","NO",1991-04-01,168.7
"2896","NZ",1991-04-01,106.1
"2897","PT",1991-04-01,81.4
"2898","SE",1991-04-01,150.4
"2899","TR",1991-04-01,16.4
"2900","US",1991-04-01,123.7
"2901","AT",1991-07-01,101.5
"2902","AU",1991-07-01,119.7
"2903","BE",1991-07-01,95.2
"2904","CA",1991-07-01,142
"2905","CH",1991-07-01,192.7
"2906","CL",1991-07-01,57.8
"2907","CN",1991-07-01,86.9
"2908","DE",1991-07-01,102.5
"2909","DK",1991-07-01,145.8
"2910","ES",1991-07-01,77.1
"2911","FI",1991-07-01,138.8
"2912","FR",1991-07-01,130.6
"2913","GB",1991-07-01,119.1
"2914","GR",1991-07-01,37
"2915","HU",1991-07-01,54.4
"2916","ID",1991-07-01,53.2
"2917","IE",1991-07-01,81.9
"2918","IL",1991-07-01,80.2
"2919","IN",1991-07-01,27.8
"2920","IT",1991-07-01,66.5
"2921","JP",1991-07-01,208.3
"2922","KR",1991-07-01,123.8
"2923","MX",1991-07-01,29.4
"2924","NL",1991-07-01,163.3
"2925","NO",1991-07-01,163.7
"2926","NZ",1991-07-01,105.9
"2927","PT",1991-07-01,81.5
"2928","SE",1991-07-01,148.3
"2929","TR",1991-07-01,16.2
"2930","US",1991-07-01,122.8
"2931","AT",1991-10-01,103
"2932","AU",1991-10-01,119.9
"2933","BE",1991-10-01,95.9
"2934","CA",1991-10-01,143.2
"2935","CH",1991-10-01,192.1
"2936","CL",1991-10-01,58.3
"2937","CN",1991-10-01,88.5
"2938","DE",1991-10-01,103.1
"2939","DK",1991-10-01,147.7
"2940","ES",1991-10-01,77.7
"2941","FI",1991-10-01,141.7
"2942","FR",1991-10-01,131.9
"2943","GB",1991-10-01,116.3
"2944","GR",1991-10-01,37.2
"2945","HU",1991-10-01,55.1
"2946","ID",1991-10-01,55.3
"2947","IE",1991-10-01,82.1
"2948","IL",1991-10-01,80
"2949","IN",1991-10-01,27.8
"2950","IT",1991-10-01,70.7
"2951","JP",1991-10-01,210
"2952","KR",1991-10-01,123.8
"2953","MX",1991-10-01,33.3
"2954","NL",1991-10-01,165.4
"2955","NO",1991-10-01,159.2
"2956","NZ",1991-10-01,105.1
"2957","PT",1991-10-01,82
"2958","SE",1991-10-01,147
"2959","TR",1991-10-01,17.3
"2960","US",1991-10-01,122.1
"2961","AT",1992-01-01,101.5
"2962","AU",1992-01-01,119
"2963","BE",1992-01-01,95.2
"2964","CA",1992-01-01,143.6
"2965","CH",1992-01-01,191.9
"2966","CL",1992-01-01,56.4
"2967","CN",1992-01-01,84.7
"2968","DE",1992-01-01,103.1
"2969","DK",1992-01-01,146.4
"2970","ES",1992-01-01,75.6
"2971","FI",1992-01-01,147.2
"2972","FR",1992-01-01,132
"2973","GB",1992-01-01,117
"2974","GR",1992-01-01,35.8
"2975","HU",1992-01-01,52.2
"2976","ID",1992-01-01,54.8
"2977","IE",1992-01-01,81.5
"2978","IL",1992-01-01,77.6
"2979","IN",1992-01-01,28.3
"2980","IT",1992-01-01,69.7
"2981","JP",1992-01-01,208.5
"2982","KR",1992-01-01,124.5
"2983","MX",1992-01-01,34.3
"2984","NL",1992-01-01,167
"2985","NO",1992-01-01,164.7
"2986","NZ",1992-01-01,106.4
"2987","PL",1992-01-01,30.8
"2988","PT",1992-01-01,79.3
"2989","SE",1992-01-01,147.9
"2990","TR",1992-01-01,16.7
"2991","US",1992-01-01,121
"2992","AT",1992-04-01,102.8
"2993","AU",1992-04-01,119
"2994","BE",1992-04-01,96.6
"2995","CA",1992-04-01,145
"2996","CH",1992-04-01,192.4
"2997","CL",1992-04-01,57.3
"2998","CN",1992-04-01,83.6
"2999","DE",1992-04-01,103.7
"3000","DK",1992-04-01,145.6
"3001","ES",1992-04-01,76.3
"3002","FI",1992-04-01,153.2
"3003","FR",1992-04-01,132.9
"3004","GB",1992-04-01,116
"3005","GR",1992-04-01,37.4
"3006","HU",1992-04-01,52.3
"3007","ID",1992-04-01,55.2
"3008","IE",1992-04-01,81.9
"3009","IL",1992-04-01,77.2
"3010","IN",1992-04-01,28.6
"3011","IT",1992-04-01,71.1
"3012","JP",1992-04-01,208.4
"3013","KR",1992-04-01,124.8
"3014","MX",1992-04-01,36.3
"3015","NL",1992-04-01,168.2
"3016","NO",1992-04-01,162.4
"3017","NZ",1992-04-01,104.9
"3018","PL",1992-04-01,29.8
"3019","PT",1992-04-01,80
"3020","SE",1992-04-01,149.5
"3021","TR",1992-04-01,17.2
"3022","US",1992-04-01,120
"3023","AT",1992-07-01,103.6
"3024","AU",1992-07-01,119.9
"3025","BE",1992-07-01,96.2
"3026","CA",1992-07-01,146.3
"3027","CH",1992-07-01,192.3
"3028","CL",1992-07-01,58.8
"3029","CN",1992-07-01,80.6
"3030","DE",1992-07-01,103.9
"3031","DK",1992-07-01,143.2
"3032","ES",1992-07-01,76.6
"3033","FI",1992-07-01,159.5
"3034","FR",1992-07-01,132.2
"3035","GB",1992-07-01,116.1
"3036","GR",1992-07-01,37.2
"3037","HU",1992-07-01,51.2
"3038","ID",1992-07-01,56.1
"3039","IE",1992-07-01,81.6
"3040","IL",1992-07-01,78.5
"3041","IN",1992-07-01,28.6
"3042","IT",1992-07-01,71.2
"3043","JP",1992-07-01,209.1
"3044","KR",1992-07-01,126.4
"3045","MX",1992-07-01,37.9
"3046","NL",1992-07-01,170.3
"3047","NO",1992-07-01,160.4
"3048","NZ",1992-07-01,108.6
"3049","PL",1992-07-01,28.5
"3050","PT",1992-07-01,81.6
"3051","SE",1992-07-01,151.5
"3052","TR",1992-07-01,16.9
"3053","US",1992-07-01,119.2
"3054","AT",1992-10-01,105
"3055","AU",1992-10-01,117.4
"3056","BE",1992-10-01,105.9
"3057","CA",1992-10-01,147.1
"3058","CH",1992-10-01,192.2
"3059","CL",1992-10-01,61.6
"3060","CN",1992-10-01,85
"3061","DE",1992-10-01,103.7
"3062","DK",1992-10-01,141.3
"3063","ES",1992-10-01,78.2
"3064","FI",1992-10-01,163.5
"3065","FR",1992-10-01,134.2
"3066","GB",1992-10-01,118.5
"3067","GR",1992-10-01,37
"3068","HU",1992-10-01,47.6
"3069","ID",1992-10-01,54.9
"3070","IE",1992-10-01,86.2
"3071","IL",1992-10-01,82.4
"3072","IN",1992-10-01,29.2
"3073","IT",1992-10-01,74.7
"3074","JP",1992-10-01,212.4
"3075","KR",1992-10-01,128.2
"3076","MX",1992-10-01,39.7
"3077","NL",1992-10-01,171.8
"3078","NO",1992-10-01,164.5
"3079","NZ",1992-10-01,108.6
"3080","PL",1992-10-01,26.6
"3081","PT",1992-10-01,85.3
"3082","SE",1992-10-01,153.6
"3083","TR",1992-10-01,17.8
"3084","US",1992-10-01,118.3
"3085","AT",1993-01-01,104.2
"3086","AU",1993-01-01,115.7
"3087","BE",1993-01-01,107.2
"3088","CA",1993-01-01,147.8
"3089","CH",1993-01-01,193
"3090","CL",1993-01-01,62.8
"3091","CN",1993-01-01,88.7
"3092","CZ",1993-01-01,93.4
"3093","DE",1993-01-01,105.4
"3094","DK",1993-01-01,140.1
"3095","ES",1993-01-01,77.6
"3096","FI",1993-01-01,159.7
"3097","FR",1993-01-01,136.4
"3098","GB",1993-01-01,117.5
"3099","GR",1993-01-01,36.4
"3100","HU",1993-01-01,47.5
"3101","ID",1993-01-01,52.3
"3102","IE",1993-01-01,88.6
"3103","IL",1993-01-01,84.3
"3104","IN",1993-01-01,29.8
"3105","IT",1993-01-01,74.2
"3106","JP",1993-01-01,212.4
"3107","KR",1993-01-01,129.6
"3108","MX",1993-01-01,40.6
"3109","NL",1993-01-01,174
"3110","NO",1993-01-01,163.1
"3111","NZ",1993-01-01,106
"3112","PL",1993-01-01,25.9
"3113","PT",1993-01-01,85.1
"3114","SA",1993-01-01,26.1
"3115","SE",1993-01-01,154.5
"3116","TR",1993-01-01,18.2
"3117","US",1993-01-01,117.2
"3118","AT",1993-04-01,105
"3119","AU",1993-04-01,113.2
"3120","BE",1993-04-01,108.5
"3121","CA",1993-04-01,147.5
"3122","CH",1993-04-01,193
"3123","CL",1993-04-01,64.1
"3124","CN",1993-04-01,87.2
"3125","CZ",1993-04-01,93.7
"3126","DE",1993-04-01,106.9
"3127","DK",1993-04-01,140.4
"3128","ES",1993-04-01,78.6
"3129","FI",1993-04-01,156.1
"3130","FR",1993-04-01,136.4
"3131","GB",1993-04-01,117.7
"3132","GR",1993-04-01,37.2
"3133","HU",1993-04-01,46.5
"3134","ID",1993-04-01,53
"3135","IE",1993-04-01,86.6
"3136","IL",1993-04-01,85.7
"3137","IN",1993-04-01,29
"3138","IT",1993-04-01,74.3
"3139","JP",1993-04-01,213.1
"3140","KR",1993-04-01,131.4
"3141","MX",1993-04-01,42.3
"3142","NL",1993-04-01,173
"3143","NO",1993-04-01,162.7
"3144","NZ",1993-04-01,107.5
"3145","PL",1993-04-01,25.8
"3146","PT",1993-04-01,88.6
"3147","SA",1993-04-01,26.5
"3148","SE",1993-04-01,155
"3149","TR",1993-04-01,18.8
"3150","US",1993-04-01,117.3
"3151","AT",1993-07-01,104.6
"3152","AU",1993-07-01,113.4
"3153","BE",1993-07-01,108.7
"3154","CA",1993-07-01,148.3
"3155","CH",1993-07-01,191.1
"3156","CL",1993-07-01,65.9
"3157","CN",1993-07-01,84.5
"3158","CZ",1993-07-01,92.5
"3159","DE",1993-07-01,108.6
"3160","DK",1993-07-01,141.1
"3161","ES",1993-07-01,78.3
"3162","FI",1993-07-01,152
"3163","FR",1993-07-01,135.9
"3164","GB",1993-07-01,118.1
"3165","GR",1993-07-01,36.8
"3166","HU",1993-07-01,45.7
"3167","ID",1993-07-01,52.7
"3168","IE",1993-07-01,84.9
"3169","IL",1993-07-01,85.2
"3170","IN",1993-07-01,27.6
"3171","IT",1993-07-01,73
"3172","JP",1993-07-01,215.2
"3173","KR",1993-07-01,134.7
"3174","MX",1993-07-01,43.7
"3175","NL",1993-07-01,172.2
"3176","NO",1993-07-01,157.9
"3177","NZ",1993-07-01,108.7
"3178","PL",1993-07-01,25.4
"3179","PT",1993-07-01,89.5
"3180","SA",1993-07-01,27.2
"3181","SE",1993-07-01,154.7
"3182","TR",1993-07-01,18.5
"3183","US",1993-07-01,117.5
"3184","AT",1993-10-01,105.4
"3185","AU",1993-10-01,112
"3186","BE",1993-10-01,109.6
"3187","CA",1993-10-01,148.8
"3188","CH",1993-10-01,187.4
"3189","CL",1993-10-01,69.1
"3190","CN",1993-10-01,87.7
"3191","CZ",1993-10-01,91.2
"3192","DE",1993-10-01,111.1
"3193","DK",1993-10-01,142.6
"3194","ES",1993-10-01,78.8
"3195","FI",1993-10-01,145.3
"3196","FR",1993-10-01,134.4
"3197","GB",1993-10-01,119.7
"3198","GR",1993-10-01,35.2
"3199","HU",1993-10-01,45.6
"3200","ID",1993-10-01,51.9
"3201","IE",1993-10-01,88.4
"3202","IL",1993-10-01,90.2
"3203","IN",1993-10-01,27.7
"3204","IT",1993-10-01,75.2
"3205","JP",1993-10-01,217.5
"3206","KR",1993-10-01,133
"3207","MX",1993-10-01,45.1
"3208","NL",1993-10-01,174.6
"3209","NO",1993-10-01,156.2
"3210","NZ",1993-10-01,112.3
"3211","PL",1993-10-01,24.9
"3212","PT",1993-10-01,94.2
"3213","SA",1993-10-01,27.9
"3214","SE",1993-10-01,153.9
"3215","TR",1993-10-01,19.2
"3216","US",1993-10-01,117.9
"3217","AT",1994-01-01,103.6
"3218","AU",1994-01-01,111.3
"3219","BE",1994-01-01,109.3
"3220","CA",1994-01-01,149.1
"3221","CH",1994-01-01,187.5
"3222","CL",1994-01-01,68.1
"3223","CN",1994-01-01,84.7
"3224","CZ",1994-01-01,89.8
"3225","DE",1994-01-01,109
"3226","DK",1994-01-01,142.8
"3227","ES",1994-01-01,76.9
"3228","FI",1994-01-01,145
"3229","FR",1994-01-01,134.5
"3230","GB",1994-01-01,118.2
"3231","GR",1994-01-01,34.3
"3232","HU",1994-01-01,45.2
"3233","ID",1994-01-01,53.3
"3234","IE",1994-01-01,86.3
"3235","IL",1994-01-01,89.6
"3236","IN",1994-01-01,27.6
"3237","IT",1994-01-01,71.9
"3238","JP",1994-01-01,216.7
"3239","KR",1994-01-01,133.9
"3240","MX",1994-01-01,46.4
"3241","NL",1994-01-01,177.7
"3242","NO",1994-01-01,154.5
"3243","NZ",1994-01-01,114.3
"3244","PL",1994-01-01,24.3
"3245","PT",1994-01-01,93.2
"3246","SA",1994-01-01,29.3
"3247","SE",1994-01-01,151.7
"3248","TR",1994-01-01,21.3
"3249","US",1994-01-01,117.7
"3250","AT",1994-04-01,104.6
"3251","AU",1994-04-01,111.6
"3252","BE",1994-04-01,110.1
"3253","CA",1994-04-01,148
"3254","CH",1994-04-01,187.5
"3255","CL",1994-04-01,66.9
"3256","CN",1994-04-01,83.1
"3257","CZ",1994-04-01,90.1
"3258","DE",1994-04-01,109.8
"3259","DK",1994-04-01,140.3
"3260","ES",1994-04-01,76.5
"3261","FI",1994-04-01,142.9
"3262","FR",1994-04-01,133.4
"3263","GB",1994-04-01,115
"3264","GR",1994-04-01,35.4
"3265","HU",1994-04-01,46.7
"3266","ID",1994-04-01,53.9
"3267","IE",1994-04-01,85.5
"3268","IL",1994-04-01,91.1
"3269","IN",1994-04-01,26.5
"3270","IT",1994-04-01,71.6
"3271","JP",1994-04-01,215.3
"3272","KR",1994-04-01,135.5
"3273","MX",1994-04-01,47.8
"3274","NL",1994-04-01,178.7
"3275","NO",1994-04-01,151.5
"3276","NZ",1994-04-01,112
"3277","PL",1994-04-01,23.2
"3278","PT",1994-04-01,93
"3279","SA",1994-04-01,29.9
"3280","SE",1994-04-01,149.1
"3281","TR",1994-04-01,20.8
"3282","US",1994-04-01,117.8
"3283","AT",1994-07-01,104.1
"3284","AU",1994-07-01,111.9
"3285","BE",1994-07-01,110.5
"3286","CA",1994-07-01,146.7
"3287","CH",1994-07-01,187.6
"3288","CL",1994-07-01,67.5
"3289","CN",1994-07-01,81.3
"3290","CZ",1994-07-01,89.3
"3291","DE",1994-07-01,110.7
"3292","DK",1994-07-01,136.5
"3293","ES",1994-07-01,75.3
"3294","FI",1994-07-01,139.9
"3295","FR",1994-07-01,132.3
"3296","GB",1994-07-01,114.5
