"ID","borrowers_country","date","HHCreditXDC"
"1857","FI","Finland",1996-10-01,32.703
"1858","FR","France",1996-10-01,419.761
"1859","GB","United Kingdom",1996-10-01,511.456
"1860","GR","Greece",1996-10-01,7.461
"1861","HU","Hungary",1996-10-01,332.938
"1862","IL","Israel",1996-10-01,126.465
"1863","IT","Italy",1996-10-01,183.122
"1864","JP","Japan",1996-10-01,372492.5
"1865","KR","Korea",1996-10-01,234796.58
"1866","MX","Mexico",1996-10-01,342.487
"1867","NL","Netherlands",1996-10-01,229.222
"1868","NO","Norway",1996-10-01,567.421
"1869","NZ","New Zealand",1996-10-01,50.592
"1870","PL","Poland",1996-10-01,15.758
"1871","PT","Portugal",1996-10-01,30.943
"1872","SE","Sweden",1996-10-01,855.597
"1873","TR","Turkey",1996-10-01,0.26333
"1874","US","United States",1996-10-01,5277.184
"1875","AT","Austria",1997-01-01,77.091
"1876","AU","Australia",1997-01-01,312.852
"1877","BE","Belgium",1997-01-01,84.99
"1878","BR","Brazil",1997-01-01,108.961
"1879","CA","Canada",1997-01-01,505.047
"1880","CO","Colombia",1997-01-01,19929.565
"1881","CZ","Czech Republic",1997-01-01,213.109
"1882","DE","Germany",1997-01-01,1221.823
"1883","DK","Denmark",1997-01-01,859.644
"1884","ES","Spain",1997-01-01,159.971
"1885","FI","Finland",1997-01-01,32.889
"1886","FR","France",1997-01-01,419.591
"1887","GB","United Kingdom",1997-01-01,518.658
"1888","GR","Greece",1997-01-01,7.824
"1889","HU","Hungary",1997-01-01,323.243
"1890","IL","Israel",1997-01-01,131.49
"1891","IT","Italy",1997-01-01,184.512
"1892","JP","Japan",1997-01-01,371243
"1893","KR","Korea",1997-01-01,242592.055
"1894","MX","Mexico",1997-01-01,365.558
"1895","NL","Netherlands",1997-01-01,247.02
"1896","NO","Norway",1997-01-01,576.699
"1897","NZ","New Zealand",1997-01-01,52.43
"1898","PL","Poland",1997-01-01,17.949
"1899","PT","Portugal",1997-01-01,32.339
"1900","SE","Sweden",1997-01-01,866.085
"1901","TR","Turkey",1997-01-01,0.306269
"1902","US","United States",1997-01-01,5316.602
"1903","AT","Austria",1997-04-01,79.115
"1904","AU","Australia",1997-04-01,323.431
"1905","BE","Belgium",1997-04-01,87.62
"1906","BR","Brazil",1997-04-01,114.761
"1907","CA","Canada",1997-04-01,511.85
"1908","CO","Colombia",1997-04-01,20313.864
"1909","CZ","Czech Republic",1997-04-01,207.067
"1910","DE","Germany",1997-04-01,1240.82
"1911","DK","Denmark",1997-04-01,880.906
"1912","ES","Spain",1997-04-01,168.71
"1913","FI","Finland",1997-04-01,33.012
"1914","FR","France",1997-04-01,424.898
"1915","GB","United Kingdom",1997-04-01,527.626
"1916","GR","Greece",1997-04-01,8.29
"1917","HU","Hungary",1997-04-01,331.749
"1918","IL","Israel",1997-04-01,137.15
"1919","IT","Italy",1997-04-01,189.517
"1920","JP","Japan",1997-04-01,372281
"1921","KR","Korea",1997-04-01,253899.938
"1922","MX","Mexico",1997-04-01,373.875
"1923","NL","Netherlands",1997-04-01,260.877
"1924","NO","Norway",1997-04-01,587.572
"1925","NZ","New Zealand",1997-04-01,53.585
"1926","PL","Poland",1997-04-01,19.669
"1927","PT","Portugal",1997-04-01,34.237
"1928","SE","Sweden",1997-04-01,877.591
"1929","TR","Turkey",1997-04-01,0.436139
"1930","US","United States",1997-04-01,5410.425
"1931","AT","Austria",1997-07-01,80.327
"1932","AU","Australia",1997-07-01,330.274
"1933","BE","Belgium",1997-07-01,89.304
"1934","BR","Brazil",1997-07-01,122.689
"1935","CA","Canada",1997-07-01,526.586
"1936","CO","Colombia",1997-07-01,21414.444
"1937","CZ","Czech Republic",1997-07-01,174.354
"1938","DE","Germany",1997-07-01,1257.818
"1939","DK","Denmark",1997-07-01,902.408
"1940","ES","Spain",1997-07-01,171.245
"1941","FI","Finland",1997-07-01,33.336
"1942","FR","France",1997-07-01,428.566
"1943","GB","United Kingdom",1997-07-01,536.263
"1944","GR","Greece",1997-07-01,8.879
"1945","HU","Hungary",1997-07-01,342.691
"1946","IL","Israel",1997-07-01,143.011
"1947","IT","Italy",1997-07-01,190.39
"1948","JP","Japan",1997-07-01,374484.5
"1949","KR","Korea",1997-07-01,261982.548
"1950","MX","Mexico",1997-07-01,377.685
"1951","NL","Netherlands",1997-07-01,272.577
"1952","NO","Norway",1997-07-01,599.763
"1953","NZ","New Zealand",1997-07-01,55.002
"1954","PL","Poland",1997-07-01,21.891
"1955","PT","Portugal",1997-07-01,36.081
"1956","SE","Sweden",1997-07-01,887.438
"1957","TR","Turkey",1997-07-01,0.551278
"1958","US","United States",1997-07-01,5528.857
"1959","AT","Austria",1997-10-01,80.878
"1960","AU","Australia",1997-10-01,343.74
"1961","BE","Belgium",1997-10-01,90.217
"1962","BR","Brazil",1997-10-01,123.187
"1963","CA","Canada",1997-10-01,536.224
"1964","CO","Colombia",1997-10-01,22361.5
"1965","CZ","Czech Republic",1997-10-01,158.734
"1966","DE","Germany",1997-10-01,1278.815
"1967","DK","Denmark",1997-10-01,919.853
"1968","ES","Spain",1997-10-01,177.872
"1969","FI","Finland",1997-10-01,33.174
"1970","FR","France",1997-10-01,436.061
"1971","GB","United Kingdom",1997-10-01,543.953
"1972","GR","Greece",1997-10-01,9.58
"1973","HU","Hungary",1997-10-01,385.962
"1974","IL","Israel",1997-10-01,148.431
"1975","IT","Italy",1997-10-01,195.026
"1976","JP","Japan",1997-10-01,376882.1
"1977","KR","Korea",1997-10-01,270640.854
"1978","MX","Mexico",1997-10-01,383.662
"1979","NL","Netherlands",1997-10-01,265.839
"1980","NO","Norway",1997-10-01,613.04
"1981","NZ","New Zealand",1997-10-01,56.778
"1982","PL","Poland",1997-10-01,23.402
"1983","PT","Portugal",1997-10-01,38.135
"1984","SE","Sweden",1997-10-01,904.806
"1985","TR","Turkey",1997-10-01,0.781275
"1986","US","United States",1997-10-01,5622.705
"1987","AT","Austria",1998-01-01,79.839
"1988","AU","Australia",1998-01-01,353.591
"1989","BE","Belgium",1998-01-01,90.025
"1990","BR","Brazil",1998-01-01,125.633
"1991","CA","Canada",1998-01-01,545.936
"1992","CO","Colombia",1998-01-01,23514.037
"1993","CZ","Czech Republic",1998-01-01,167.587
"1994","DE","Germany",1998-01-01,1283.814
"1995","DK","Denmark",1998-01-01,944.68
"1996","ES","Spain",1998-01-01,184.506
"1997","FI","Finland",1998-01-01,33.312
"1998","FR","France",1998-01-01,431.177
"1999","GB","United Kingdom",1998-01-01,550.788
"2000","GR","Greece",1998-01-01,10.057
"2001","HU","Hungary",1998-01-01,383.34
"2002","IL","Israel",1998-01-01,148.688
"2003","IT","Italy",1998-01-01,197.22
"2004","JP","Japan",1998-01-01,372222.4
"2005","KR","Korea",1998-01-01,263723.645
"2006","MX","Mexico",1998-01-01,401.139
"2007","NL","Netherlands",1998-01-01,282.589
"2008","NO","Norway",1998-01-01,623.925
"2009","NZ","New Zealand",1998-01-01,57.917
"2010","PL","Poland",1998-01-01,26.669
"2011","PT","Portugal",1998-01-01,39.804
"2012","RU","Russia",1998-01-01,20.894
"2013","SE","Sweden",1998-01-01,915.098
"2014","TR","Turkey",1998-01-01,0.872063
"2015","US","United States",1998-01-01,5677.668
"2016","AT","Austria",1998-04-01,81.187
"2017","AU","Australia",1998-04-01,364.47
"2018","BE","Belgium",1998-04-01,95.277
"2019","BR","Brazil",1998-04-01,126.866
"2020","CA","Canada",1998-04-01,553.8
"2021","CO","Colombia",1998-04-01,24707.263
"2022","CZ","Czech Republic",1998-04-01,169.496
"2023","DE","Germany",1998-04-01,1301.811
"2024","DK","Denmark",1998-04-01,972.296
"2025","ES","Spain",1998-04-01,196.004
"2026","FI","Finland",1998-04-01,33.972
"2027","FR","France",1998-04-01,438.953
"2028","GB","United Kingdom",1998-04-01,561.303
"2029","GR","Greece",1998-04-01,10.531
"2030","HU","Hungary",1998-04-01,388.492
"2031","IL","Israel",1998-04-01,154.339
"2032","IT","Italy",1998-04-01,206.797
"2033","JP","Japan",1998-04-01,374332.9
"2034","KR","Korea",1998-04-01,258398.438
"2035","MX","Mexico",1998-04-01,412.438
"2036","NL","Netherlands",1998-04-01,289.945
"2037","NO","Norway",1998-04-01,639.211
"2038","NZ","New Zealand",1998-04-01,58.469
"2039","PL","Poland",1998-04-01,30.061
"2040","PT","Portugal",1998-04-01,42.575
"2041","RU","Russia",1998-04-01,21.237
"2042","SE","Sweden",1998-04-01,927.909
"2043","TR","Turkey",1998-04-01,1.054332
"2044","US","United States",1998-04-01,5815.776
"2045","AT","Austria",1998-07-01,81.896
"2046","AU","Australia",1998-07-01,372.61
"2047","BE","Belgium",1998-07-01,95.883
"2048","BR","Brazil",1998-07-01,130.569
"2049","CA","Canada",1998-07-01,569.514
"2050","CO","Colombia",1998-07-01,26093.222
"2051","CZ","Czech Republic",1998-07-01,172.381
"2052","DE","Germany",1998-07-01,1317.809
"2053","DK","Denmark",1998-07-01,996.711
"2054","ES","Spain",1998-07-01,200.745
"2055","FI","Finland",1998-07-01,34.917
"2056","FR","France",1998-07-01,444.867
"2057","GB","United Kingdom",1998-07-01,573.585
"2058","GR","Greece",1998-07-01,11.129
"2059","HU","Hungary",1998-07-01,403.696
"2060","IL","Israel",1998-07-01,157.735
"2061","IT","Italy",1998-07-01,206.474
"2062","JP","Japan",1998-07-01,372804.2
"2063","KR","Korea",1998-07-01,250519.549
"2064","MX","Mexico",1998-07-01,418.929
"2065","NL","Netherlands",1998-07-01,302.059
"2066","NO","Norway",1998-07-01,648.169
"2067","NZ","New Zealand",1998-07-01,59.403
"2068","PL","Poland",1998-07-01,34.674
"2069","PT","Portugal",1998-07-01,45.539
"2070","RU","Russia",1998-07-01,26.107
"2071","SE","Sweden",1998-07-01,944.501
"2072","TR","Turkey",1998-07-01,1.30643
"2073","US","United States",1998-07-01,5931.115
"2074","AT","Austria",1998-10-01,83.011
"2075","AU","Australia",1998-10-01,385.486
"2076","BE","Belgium",1998-10-01,97.116
"2077","BR","Brazil",1998-10-01,130.484
"2078","CA","Canada",1998-10-01,575.962
"2079","CO","Colombia",1998-10-01,25365.109
"2080","CZ","Czech Republic",1998-10-01,155.053
"2081","DE","Germany",1998-10-01,1353.804
"2082","DK","Denmark",1998-10-01,1001.538
"2083","ES","Spain",1998-10-01,210.58
"2084","FI","Finland",1998-10-01,35.603
"2085","FR","France",1998-10-01,447.557
"2086","GB","United Kingdom",1998-10-01,583.294
"2087","GR","Greece",1998-10-01,11.907
"2088","HU","Hungary",1998-10-01,402.503
"2089","IL","Israel",1998-10-01,168.525
"2090","IT","Italy",1998-10-01,212.838
"2091","JP","Japan",1998-10-01,374234.5
"2092","KR","Korea",1998-10-01,247773.311
"2093","MX","Mexico",1998-10-01,446.234
"2094","NL","Netherlands",1998-10-01,308.84
"2095","NO","Norway",1998-10-01,655.082
"2096","NZ","New Zealand",1998-10-01,60.999
"2097","PL","Poland",1998-10-01,38.199
"2098","PT","Portugal",1998-10-01,48.967
"2099","RU","Russia",1998-10-01,23.551
"2100","SE","Sweden",1998-10-01,960.7
"2101","TR","Turkey",1998-10-01,1.487509
"2102","US","United States",1998-10-01,6077.574
"2103","AT","Austria",1999-01-01,83.46
"2104","AU","Australia",1999-01-01,394.466
"2105","BE","Belgium",1999-01-01,101.3
"2106","BR","Brazil",1999-01-01,131.646
"2107","CA","Canada",1999-01-01,581.572
"2108","CO","Colombia",1999-01-01,25256.566
"2109","CZ","Czech Republic",1999-01-01,182.196
"2110","DE","Germany",1999-01-01,1379.8
"2111","DK","Denmark",1999-01-01,1029.194
"2112","ES","Spain",1999-01-01,221.363
"2113","FI","Finland",1999-01-01,36.187
"2114","FR","France",1999-01-01,450.173
"2115","GB","United Kingdom",1999-01-01,591.175
"2116","GR","Greece",1999-01-01,12.652
"2117","HU","Hungary",1999-01-01,415.252
"2118","IL","Israel",1999-01-01,169.831
"2119","IT","Italy",1999-01-01,221.647
"2120","JP","Japan",1999-01-01,371304.8
"2121","KR","Korea",1999-01-01,249176.917
"2122","MX","Mexico",1999-01-01,470.985
"2123","NL","Netherlands",1999-01-01,321.124
"2124","NO","Norway",1999-01-01,661.883
"2125","NZ","New Zealand",1999-01-01,62.523
"2126","PL","Poland",1999-01-01,39.722
"2127","PT","Portugal",1999-01-01,51.102
"2128","RU","Russia",1999-01-01,26.77
"2129","SE","Sweden",1999-01-01,974.782
"2130","TR","Turkey",1999-01-01,1.424001
"2131","US","United States",1999-01-01,6162.242
"2132","AT","Austria",1999-04-01,84.935
"2133","AU","Australia",1999-04-01,409.987
"2134","BE","Belgium",1999-04-01,99.843
"2135","BR","Brazil",1999-04-01,133.115
"2136","CA","Canada",1999-04-01,592.776
"2137","CO","Colombia",1999-04-01,25233.099
"2138","CZ","Czech Republic",1999-04-01,180.126
"2139","DE","Germany",1999-04-01,1413.323
"2140","DK","Denmark",1999-04-01,1040.059
"2141","ES","Spain",1999-04-01,233.245
"2142","FI","Finland",1999-04-01,37.441
"2143","FR","France",1999-04-01,460.472
"2144","GB","United Kingdom",1999-04-01,603.15
"2145","GR","Greece",1999-04-01,13.477
"2146","HU","Hungary",1999-04-01,444.299
"2147","IL","Israel",1999-04-01,173.728
"2148","IT","Italy",1999-04-01,229.77
"2149","JP","Japan",1999-04-01,371441.4
"2150","KR","Korea",1999-04-01,255030.091
"2151","MX","Mexico",1999-04-01,477.961
"2152","NL","Netherlands",1999-04-01,332.159
"2153","NO","Norway",1999-04-01,674.565
"2154","NZ","New Zealand",1999-04-01,64.055
"2155","PL","Poland",1999-04-01,39.493
"2156","PT","Portugal",1999-04-01,56
"2157","RU","Russia",1999-04-01,25.808
"2158","SE","Sweden",1999-04-01,998.428
"2159","TR","Turkey",1999-04-01,1.682681
"2160","US","United States",1999-04-01,6315.832
"2161","AT","Austria",1999-07-01,87.925
"2162","AU","Australia",1999-07-01,420.348
"2163","BE","Belgium",1999-07-01,101.741
"2164","BR","Brazil",1999-07-01,135.439
"2165","CA","Canada",1999-07-01,603.555
"2166","CO","Colombia",1999-07-01,25048.821
"2167","CZ","Czech Republic",1999-07-01,191.79
"2168","DE","Germany",1999-07-01,1431.936
"2169","DK","Denmark",1999-07-01,1029.194
"2170","ES","Spain",1999-07-01,239.495
"2171","FI","Finland",1999-07-01,38.763
"2172","FR","France",1999-07-01,471.505
"2173","GB","United Kingdom",1999-07-01,618.802
"2174","GR","Greece",1999-07-01,14.236
"2175","HU","Hungary",1999-07-01,485.155
"2176","IL","Israel",1999-07-01,180.381
"2177","IT","Italy",1999-07-01,235.949
"2178","JP","Japan",1999-07-01,373343.1
"2179","KR","Korea",1999-07-01,262383.203
"2180","MX","Mexico",1999-07-01,473.508
"2181","NL","Netherlands",1999-07-01,344.001
"2182","NO","Norway",1999-07-01,691.768
"2183","NZ","New Zealand",1999-07-01,66.524
"2184","PL","Poland",1999-07-01,42.346
"2185","PT","Portugal",1999-07-01,58.701
"2186","RU","Russia",1999-07-01,29.769
"2187","SE","Sweden",1999-07-01,1016.262
"2188","TR","Turkey",1999-07-01,1.8697
"2189","US","United States",1999-07-01,6474.833
"2190","AT","Austria",1999-10-01,90.527
"2191","AU","Australia",1999-10-01,435.149
"2192","BE","Belgium",1999-10-01,101.991
"2193","BR","Brazil",1999-10-01,137.026
"2194","CA","Canada",1999-10-01,614.569
"2195","CH","Switzerland",1999-10-01,463.719
"2196","CO","Colombia",1999-10-01,24561.73
"2197","CZ","Czech Republic",1999-10-01,173.097
"2198","DE","Germany",1999-10-01,1453.377
"2199","DK","Denmark",1999-10-01,1053.887
"2200","ES","Spain",1999-10-01,250.836
"2201","FI","Finland",1999-10-01,39.622
"2202","FR","France",1999-10-01,476.776
"2203","GB","United Kingdom",1999-10-01,632.095
"2204","GR","Greece",1999-10-01,14.983
"2205","HU","Hungary",1999-10-01,528.733
"2206","IL","Israel",1999-10-01,186.133
"2207","IT","Italy",1999-10-01,247.326
"2208","JP","Japan",1999-10-01,375505.6
"2209","KR","Korea",1999-10-01,266722.427
"2210","MX","Mexico",1999-10-01,486.271
"2211","NL","Netherlands",1999-10-01,354.617
"2212","NO","Norway",1999-10-01,710.747
"2213","NZ","New Zealand",1999-10-01,68.158
"2214","PL","Poland",1999-10-01,41.995
"2215","PT","Portugal",1999-10-01,63.076
"2216","RU","Russia",1999-10-01,31.14
"2217","SE","Sweden",1999-10-01,1043.282
"2218","TR","Turkey",1999-10-01,2.229066
"2219","US","United States",1999-10-01,6644.044
"2220","AT","Austria",2000-01-01,90.794
"2221","AU","Australia",2000-01-01,445.439
"2222","BE","Belgium",2000-01-01,102.683
"2223","BR","Brazil",2000-01-01,140.509
"2224","CA","Canada",2000-01-01,624.929
"2225","CH","Switzerland",2000-01-01,474.132
"2226","CO","Colombia",2000-01-01,22508.854
"2227","CZ","Czech Republic",2000-01-01,152.038
"2228","DE","Germany",2000-01-01,1457.713
"2229","DK","Denmark",2000-01-01,1089.444
"2230","ES","Spain",2000-01-01,260.79
"2231","FI","Finland",2000-01-01,40.191
"2232","FR","France",2000-01-01,483.576
"2233","GB","United Kingdom",2000-01-01,643.797
"2234","GR","Greece",2000-01-01,15.471
"2235","HU","Hungary",2000-01-01,567.865
"2236","IL","Israel",2000-01-01,187.981
"2237","IT","Italy",2000-01-01,254.444
"2238","JP","Japan",2000-01-01,376733.7
"2239","KR","Korea",2000-01-01,303135.827
"2240","MX","Mexico",2000-01-01,506.672
"2241","NL","Netherlands",2000-01-01,362.353
"2242","NO","Norway",2000-01-01,726.368
"2243","NZ","New Zealand",2000-01-01,69.232
"2244","PL","Poland",2000-01-01,44.419
"2245","PT","Portugal",2000-01-01,66.092
"2246","RU","Russia",2000-01-01,33.512
"2247","SE","Sweden",2000-01-01,1063.682
"2248","TR","Turkey",2000-01-01,3.065642
"2249","US","United States",2000-01-01,6771.098
"2250","AT","Austria",2000-04-01,92.973
"2251","AU","Australia",2000-04-01,465.066
"2252","BE","Belgium",2000-04-01,102.958
"2253","BR","Brazil",2000-04-01,162.924
"2254","CA","Canada",2000-04-01,635.06
"2255","CH","Switzerland",2000-04-01,468.698
"2256","CO","Colombia",2000-04-01,21813.52
"2257","CZ","Czech Republic",2000-04-01,161.19
"2258","DE","Germany",2000-04-01,1475.611
"2259","DK","Denmark",2000-04-01,1083.518
"2260","ES","Spain",2000-04-01,273.004
"2261","FI","Finland",2000-04-01,41.156
"2262","FR","France",2000-04-01,491.533
"2263","GB","United Kingdom",2000-04-01,658.697
"2264","GR","Greece",2000-04-01,16.619
"2265","HU","Hungary",2000-04-01,634.229
"2266","IL","Israel",2000-04-01,193.605
"2267","IT","Italy",2000-04-01,260.937
"2268","JP","Japan",2000-04-01,373483.5
"2269","KR","Korea",2000-04-01,307356.059
"2270","MX","Mexico",2000-04-01,516.606
"2271","NL","Netherlands",2000-04-01,373.539
"2272","NO","Norway",2000-04-01,751.156
"2273","NZ","New Zealand",2000-04-01,70.366
"2274","PL","Poland",2000-04-01,55.779
"2275","PT","Portugal",2000-04-01,68.872
"2276","RU","Russia",2000-04-01,37.95
"2277","SE","Sweden",2000-04-01,1089.597
"2278","TR","Turkey",2000-04-01,4.678375
"2279","US","United States",2000-04-01,6918.762
"2280","AT","Austria",2000-07-01,96.733
"2281","AU","Australia",2000-07-01,473.154
"2282","BE","Belgium",2000-07-01,103.361
"2283","BR","Brazil",2000-07-01,169.365
"2284","CA","Canada",2000-07-01,646.9
"2285","CH","Switzerland",2000-07-01,472.26
"2286","CO","Colombia",2000-07-01,21169.016
"2287","CZ","Czech Republic",2000-07-01,199.19
"2288","DE","Germany",2000-07-01,1487.076
"2289","DK","Denmark",2000-07-01,1109.198
"2290","ES","Spain",2000-07-01,280.503
"2291","FI","Finland",2000-07-01,42.394
"2292","FR","France",2000-07-01,499.421
"2293","GB","United Kingdom",2000-07-01,673.004
"2294","GR","Greece",2000-07-01,18.312
"2295","HU","Hungary",2000-07-01,707.558
"2296","IL","Israel",2000-07-01,197.146
"2297","IT","Italy",2000-07-01,267.255
"2298","JP","Japan",2000-07-01,374799.3
"2299","KR","Korea",2000-07-01,318123.276
"2300","MX","Mexico",2000-07-01,518.407
"2301","NL","Netherlands",2000-07-01,386.258
"2302","NO","Norway",2000-07-01,771.599
"2303","NZ","New Zealand",2000-07-01,71.33
"2304","PL","Poland",2000-07-01,53.459
"2305","PT","Portugal",2000-07-01,71.492
"2306","RU","Russia",2000-07-01,45.093
"2307","SE","Sweden",2000-07-01,1111.521
"2308","TR","Turkey",2000-07-01,6.05314
"2309","US","United States",2000-07-01,7098.891
"2310","AT","Austria",2000-10-01,96.724
"2311","AU","Australia",2000-10-01,485.572
"2312","BE","Belgium",2000-10-01,104.571
"2313","BR","Brazil",2000-10-01,171.905
"2314","CA","Canada",2000-10-01,655.664
"2315","CH","Switzerland",2000-10-01,475.498
"2316","CO","Colombia",2000-10-01,20134.509
"2317","CZ","Czech Republic",2000-10-01,191.946
"2318","DE","Germany",2000-10-01,1500.939
"2319","DK","Denmark",2000-10-01,1135.866
"2320","ES","Spain",2000-10-01,294.042
"2321","FI","Finland",2000-10-01,43.12
"2322","FR","France",2000-10-01,506.118
"2323","GB","United Kingdom",2000-10-01,684.603
"2324","GR","Greece",2000-10-01,20.03
"2325","HU","Hungary",2000-10-01,797.931
"2326","IL","Israel",2000-10-01,197.68
"2327","IT","Italy",2000-10-01,281.157
"2328","JP","Japan",2000-10-01,373912
